date,Uniswap,Mantle (formerly: BitDAO),ENS DAO,Optimism,Arbitrum,GnosisDAO,ResearchHub Foundation,DeXe Protocol DAO,The Graph,Lido,SafeDAO,Aave,Golem Network,Olympus DAO,CoW Swap,Merit Circle,InSure DeFi,Ondo DAO,Qi DAO | Mai.Finance,Instadapp,UMA,Decentraland,MEOW DAO,Orbs,Euler Finance,Aragon,Morpho,Yield Guild Games (YGG),Decubate,dYdX,HairDAO,Mango DAO,Pangolin,0x Protocol,Convex,Across DAO,Origin,Compound Finance,Synthetix,Aevo (fka Ribbon Finance),Radicle,UXDProtocol,Yearn Finance,SushiSwap,Illuvium,JPEG'd,ChainGPT AI,BrainDAO (IQ),Space ID,Venus Protocol,Solend,PleasrDAO,DIMO,Galxe,Rhino.fi (formerly: deversi.fi),Ampera ($AMP),Kleros,Tokenlon 合约,API3,Angle Protocol,Silo Finance,Sperax DAO,Badger DAO,Goldfinch DAO,Gelato DAO,1inch,Nouns DAO,Threshold Network,Magpie,Gearbox,Frax Finance,SuperRare,Ampleforth,Hector Network,Sturdy Finance,VitaDAO,GitcoinDAO,Metaplex,Alchemix,Redacted Cartel
2023-01-01,-0.9215344743774948,-0.7450890644025459,-0.9570832269514458,-0.5960530382009556,-1.0570756573140834,-0.6907392865848452,-0.6717236291465045,-0.37677055965110934,-0.9504579109268341,-1.0946974235455003,-0.7907487383351063,-0.7158400917058566,-0.5806985760776926,-1.2149943086498516,-0.8657475673368545,-0.5507558360669508,-0.3017294624194006,-0.4100762978740799,-0.6391628446325424,-0.9285133856790021,-0.4671647648616025,-1.4870665014125686,-0.25357132002998223,-0.29488391230979416,-0.6083752505560985,-1.0366764380747528,-1.565691461051267,-0.440766601436392,-0.6136661476049773,-0.32996905241239766,-0.9361179408699745,-1.1918271337566144,-0.20412414523193143,-0.7288340044663453,-2.4453155912878173,-1.097102296088074,-1.1882634326435426,-1.21111351717718,-1.3075581988144056,-0.5411443484311508,-0.5139826775490888,-0.20412414523193143,-1.4061864780626603,-0.4652649743856874,-0.3043583629332011,-1.1932466634143588,-0.4374429792601365,-0.44597881259304595,-0.4278020321344807,-1.1474350229536903,-0.2924112549430477,-0.2141822820536544,-0.5630938669510837,-0.7069267071273002,-0.5043452616628404,-0.28105498790267147,-0.5190433808231502,-0.45410204021632783,-0.2948839123097942,-0.9804991876195204,-0.6689265981418127,-0.7046724333777244,-0.5555097117428884,-0.8292953534735783,-0.20412414523193137,-1.7415440836710414,-1.7651721726935492,-0.9348105437925928,-0.9084250928513439,-0.8460082910143397,-1.9334063872286527,-0.5100505829666541,-1.0108814890967588,-0.4065426359085766,-0.5271252783684519,-1.031249092155982,-1.5286093249401693,-0.29488391230979416,-1.043629498482342,-0.8512673292881556
2023-02-01,2.219374222913968,-0.4868329123066781,1.8047495803880744,4.183299841658242,-1.0570756573140834,2.8345232296728504,-0.5037927218598784,-0.37677055965110934,0.01591675927389457,0.48764921858563287,-0.7907487383351063,0.23022879445554345,-0.5806985760776926,1.198553354431605,3.7558947659933377,1.0925481955975496,-0.3017294624194006,2.063852094227918,2.6196766663331985,-0.9285133856790021,-0.4671647648616025,2.6663144564865737,-0.25357132002998223,-0.29488391230979416,2.679110455557599,0.9963177388585946,2.4797689390555853,-0.440766601436392,-0.6136661476049773,-0.32996905241239766,-0.9361179408699745,1.9112584010655438,4.898979485566354,1.5500460237343887,1.0421780360983939,-1.097102296088074,-0.7114532227709066,1.2316997246094699,0.4229044277925148,0.602818888142054,-0.5139826775490888,4.898979485566354,-1.4061864780626603,3.1183711589756267,-0.23686715241936374,2.6328363381693847,-0.4374429792601365,-0.44597881259304595,-0.4278020321344807,2.6665221263382946,-0.2924112549430477,-0.2141822820536544,0.2612956263573139,-0.7069267071273002,-0.5043452616628404,-0.28105498790267147,-0.5190433808231502,1.2753881520138268,-0.2948839123097942,2.142030766634481,0.1874309840043253,2.2907024895537367,-0.5555097117428884,1.8282705349888138,-0.20412414523193137,-0.8632664025922976,0.8298013607571929,1.6314938347194265,-0.9084250928513439,2.3100032742353775,0.575106240340468,-0.5100505829666541,2.0855494556554124,2.031189596897379,-0.5271252783684519,0.42992987844952674,-1.5286093249401693,-0.29488391230979416,2.586769856247515,1.581228024101919
2023-03-01,2.5057358133833927,-0.24368498117437104,1.6802407243194895,0.6833849865061434,-1.0570756573140834,2.877448800647069,-0.6717236291465045,-0.37677055965110934,-0.7799212044208231,0.07616063718980962,-0.7907487383351063,-0.3328775985232792,-0.5806985760776926,1.1182532752455931,1.090536653209761,-0.5507558360669508,2.1014255480006043,3.2813875332728806,2.7998605920964508,-0.9285133856790021,-0.4671647648616025,2.7823149340023217,-0.25357132002998223,-0.29488391230979416,2.488715530493099,1.2383408551601836,0.023596553276424886,-0.440766601436392,0.9653265566555399,-0.32996905241239766,-0.9361179408699745,1.380585802356827,-0.20412414523193143,-0.7288340044663453,1.5148839465505002,-1.097102296088074,-0.50099906117195,0.5991719071437104,1.070821829847664,0.8390721652604332,-0.5139826775490888,-0.20412414523193143,-1.4061864780626603,3.1714263372622677,-0.23956680083991724,1.5189134389741175,-0.4374429792601365,-0.44597881259304595,-0.4278020321344807,-1.1474350229536903,-0.2924112549430477,-0.2141822820536544,-0.5630938669510837,-0.7069267071273002,-0.5043452616628404,-0.28105498790267147,3.1290900958195618,-0.45410204021632783,-0.2948839123097942,2.167520807077371,0.20776947658029607,2.177236881647666,-0.5555097117428884,1.736422648758669,-0.20412414523193137,0.23664376713450527,0.10541973538809567,0.03220270028440001,-0.9084250928513439,2.4827252495015135,1.7768273738439513,-0.5100505829666541,-1.0108814890967588,-0.4065426359085766,-0.5271252783684519,-0.6781308409263175,0.1437198891640558,-0.29488391230979416,2.496511308754231,1.7097048913584372
2023-04-01,2.047459227574235,0.8940348771675257,-0.0553372693638156,0.6806790180985746,-0.5230048635367923,1.3911509056647526,-0.6717236291465045,-0.37677055965110934,-0.21146551606745342,3.847336548840586,0.4425052393993446,-0.4415131959565554,-0.5806985760776926,0.5909999251185704,0.02692581485431951,-0.5507558360669508,0.23230498434060046,0.1533576553009825,1.7882671155815575,1.3433167517181113,-0.4671647648616025,1.1141662330922402,-0.25357132002998223,-0.29488391230979416,2.0476339540936745,1.141531608639548,0.5189590512486925,-0.440766601436392,1.808348085201409,-0.32996905241239766,1.0128973303419595,0.812536263550735,-0.20412414523193143,1.809430742391383,2.679917912741419,-1.097102296088074,0.1734987894673531,0.5072792460106702,0.7503386880067208,0.3106108874956375,3.8215476402652206,-0.20412414523193143,-1.4061864780626603,-0.4652649743856874,-0.23686715241936374,1.264648429375198,-0.4374429792601365,-0.44597881259304595,-0.4278020321344807,-1.1474350229536903,-0.2924112549430477,-0.2141822820536544,2.770307127730698,-0.7069267071273002,-0.5043452616628404,-0.28105498790267147,-0.5190433808231502,-0.45410204021632783,-0.2948839123097942,1.4410546544550114,0.26621588156177,1.1040074225264052,-0.5555097117428884,2.111844609961666,-0.20412414523193137,0.6374684806469522,0.7105256714393899,3.3609598289340483,-0.9084250928513439,1.5755637003243563,0.3557471274534714,-0.5100505829666541,2.291978185305557,1.4598461048334832,3.7893682199089675,0.569089780411956,0.31237908288089533,-0.29488391230979416,1.2830352813445276,2.0780052441604555
2023-05-01,0.43045171651781067,0.9827366588403066,-0.9570832269514458,0.5775050377586592,1.8879037187045324,0.5219080934368279,0.16793090728662613,-0.37677055965110934,-0.43884779140880126,1.1204630293101998,-0.7907487383351063,0.8045777403598858,-0.5806985760776926,1.5485404920159218,-0.8253873346314026,-0.5507558360669508,-0.3017294624194006,0.1404051506302914,0.4382433653690651,-0.9285133856790021,2.3908674068747877,0.926464977376521,-0.25357132002998223,-0.29488391230979416,-0.6083752505560985,0.9769558895544675,-1.565691461051267,-0.440766601436392,-0.6136661476049773,-0.32996905241239766,-0.22738511497472577,0.6970075396133949,-0.20412414523193143,1.7112350988998064,1.1646795268628107,-1.097102296088074,-0.43468407795977865,3.7970365145735068,0.6039993538327738,0.10544356789283443,1.7538331809999348,-0.20412414523193143,0.2052926779335819,-0.4652649743856874,-0.27061275767628246,0.3115870668649616,-0.4374429792601365,1.971978605080095,-0.4278020321344807,1.7714097341575226,-0.2924112549430477,-0.2141822820536544,-0.5630938669510837,-0.7069267071273002,-0.5043452616628404,4.3021386600025675,2.150322577695907,3.270953758433236,-0.2948839123097942,1.5398285611712093,0.9731390656234069,0.8774480810937236,-0.5555097117428884,1.6400576533696642,-0.20412414523193137,1.7892500838871304,-0.1346627817496647,0.6272877735625495,-0.9084250928513439,1.7626379314148994,0.6367632847217964,-0.5100505829666541,0.43411961845425434,-0.4065426359085766,1.580929685906567,2.5242864029840897,-0.09218854249694594,-0.29488391230979416,1.2028054613504975,1.5983582730694548
2023-06-01,1.422613607453318,0.642536112963563,2.4386128476463247,1.1589078781287117,-1.0570756573140834,-0.40032097046239806,-0.6717236291465045,-0.37677055965110934,-0.012506025143773969,0.7140379946723807,1.8822850028787994,0.1480728051867304,-0.5806985760776926,-0.005947833358575825,-0.8135166779533284,1.266838017137724,-0.3017294624194006,-0.4100762978740799,0.1047428844420061,-0.9285133856790021,-0.4671647648616025,0.11213072979535021,-0.25357132002998223,3.3911649915626327,1.04806059750505,0.5122715062554166,1.5991244982159984,-0.440766601436392,-0.6136661476049773,-0.32996905241239766,-0.9361179408699745,0.9803327406188963,-0.20412414523193143,-0.7288340044663453,1.0550880737979467,-1.097102296088074,-0.7307964361531636,-0.7057038809454594,0.9460675474643745,-0.15878707098956335,-0.5139826775490888,-0.20412414523193143,-1.4061864780626603,-0.4652649743856874,3.15659091221638,0.8408734133769985,-0.4374429792601365,0.7629998962435244,-0.08259960181038226,1.0708869924508315,-0.2924112549430477,-0.2141822820536544,-0.5630938669510837,-0.7069267071273002,3.921788357085621,-0.28105498790267147,0.8452992201977017,2.339689808770845,-0.2948839123097942,1.3486532578495356,-0.6689265981418127,2.3405395126908033,-0.5555097117428884,1.5045443786038766,4.898979485566353,0.46299184064741633,1.5368734653594385,0.22560534909979868,-0.9084250928513439,0.6168082659853231,0.5822010235295523,-0.5100505829666541,0.6405483481043991,1.3963634946041612,1.6060255783384123,0.9819308229004968,0.052907236367378055,-0.29488391230979416,-0.12098656855099714,1.1015810530109185
2023-07-01,0.27832467473348277,2.637795052207884,1.1803188022259288,-0.5576844484219342,-0.25898885028516583,0.051873091269135155,0.9236199900764437,2.1252214380320384,0.7549091541332752,-0.34552702163073934,-0.7907487383351063,-0.17606810861769479,-0.5806985760776926,2.3121487921998853,0.8930089260866074,-0.5507558360669508,-0.3017294624194006,-0.4100762978740799,0.22157897310381391,-0.9285133856790021,-0.4671647648616025,0.11297451843878026,-0.25357132002998223,-0.29488391230979416,-0.6083752505560985,1.200692814846603,0.9524012369744267,-0.440766601436392,1.2262617916816423,-0.32996905241239766,0.8357141238681474,0.008032606374620081,-0.20412414523193143,-0.7288340044663453,-0.16977871110495815,-1.097102296088074,-0.6004715359902068,0.7033169230944891,0.9460675474643745,-0.13702690072865997,-0.4306070945141982,-0.20412414523193143,-1.4061864780626603,-0.4652649743856874,-0.3043583629332011,1.1072462805758667,-0.4374429792601365,-0.44597881259304595,3.2256119684368283,-0.2717815958203263,-0.2924112549430477,-0.2141822820536544,1.0856851196657116,-0.7069267071273002,-0.5043452616628404,-0.28105498790267147,-0.5190433808231502,-0.45410204021632783,-0.2948839123097942,0.7639754551907507,-0.6689265981418127,0.577152199318057,2.404300866808676,1.1732897069541732,-0.20412414523193137,1.3707419271314871,-0.42999851965379465,0.7388662248022025,-0.9084250928513439,0.3034589289086635,-0.1931574249918122,-0.5100505829666541,0.021262159153964857,-0.4065426359085766,-0.5271252783684519,0.2448472088394956,-0.8618768913513807,-0.29488391230979416,0.07958798143407782,0.10802661289384567
2023-08-01,-0.5591365966431496,1.7914100875637136,-0.9570832269514458,-0.5960530382009556,2.109670521651744,-0.29227800819372984,0.6717236291465045,3.3026294369417553,0.2432990346152424,-0.44996613640591665,-0.7907487383351063,2.7739914751184678,-0.5806985760776926,1.2576420919458402,-0.14875990398117753,3.4828086052913685,4.304317640885609,-0.4100762978740799,-0.20879193576436422,-0.9285133856790021,-0.4671647648616025,0.4757117344428581,-0.25357132002998223,-0.29488391230979416,-0.6083752505560985,0.5122715062554166,1.434003665558576,-0.440766601436392,1.5273409090194527,-0.32996905241239766,1.0128973303419595,0.477928415933404,-0.20412414523193143,-0.7288340044663453,0.8907676942975353,-1.097102296088074,-0.5681752779323312,0.32808855680124205,0.8303680113830977,1.0722168466272548,-0.3889193029967529,-0.20412414523193143,0.05879457284301444,1.2734979140083282,-0.3043583629332011,0.23951648591288696,-0.42951023990027615,-0.44597881259304595,3.1567530313586554,1.421148363304177,-0.2924112549430477,4.893241366918104,-0.5630938669510837,-0.7069267071273002,0.3281664356907192,2.162126061758876,-0.5190433808231502,-0.45410204021632783,-0.2948839123097942,0.556868876592271,-0.6689265981418127,0.533230028515707,2.813222065161195,-0.8292953534735783,-0.20412414523193137,0.2448960406479967,-1.7651721726935492,0.45992009670307,-0.8123770865383511,-0.19817715742301478,0.3639519787605758,1.875669885748341,0.43411961845425434,3.649996157745084,0.17555970972322107,0.5078594235484872,3.1122613336314053,-0.29488391230979416,0.4539938080728845,-0.8512673292881556
2023-09-01,-0.1770556148182884,-0.15923238664759157,-0.9570832269514458,0.22768458986921092,0.6286545374637716,-0.5244026990597485,-0.16793090728662613,2.5667494376231828,-0.21146551606745342,0.8323025603822312,-0.7907487383351063,3.0667639210404745,-0.5806985760776926,0.4819130250922898,0.37829725252531354,0.9182583740573753,-0.3017294624194006,-0.4100762978740799,1.0349947802429822,-0.9285133856790021,1.7910334942881376,0.32832859364577344,-0.25357132002998223,-0.29488391230979416,-0.6083752505560985,1.0285874876988064,0.35383821859126996,-0.440766601436392,-0.6136661476049773,1.1151646533772774,-0.9361179408699745,0.55091585347684,-0.20412414523193143,1.7862713925112939,-0.20099466600880045,-1.097102296088074,-0.6276003927588223,0.31660197415961205,0.4430260862414324,0.03705446135856681,-0.45145099027292085,-0.20412414523193143,0.2052926779335819,-0.4652649743856874,-0.3043583629332011,0.01753909658049671,0.6414095736808645,-0.44597881259304595,0.9026926842912331,-0.03827401525142929,-0.2924112549430477,-0.2141822820536544,2.3401908703524037,-0.7069267071273002,1.578541147159965,-0.28105498790267147,-0.5190433808231502,1.6745012732977087,-0.2948839123097942,0.4851781378466435,0.8896442013641584,0.2605611921747184,-0.5555097117428884,-0.07644382699697996,-0.20412414523193137,1.5691894568606886,-1.7651721726935492,0.13025649076773146,-0.7803610844340201,0.16904262953249566,-0.4592681023855645,2.3692672241031674,-0.6393097757264984,-0.4065426359085766,-0.5271252783684519,1.160519363752281,-1.4933443503309627,-0.29488391230979416,0.2159786754239287,0.8617575674654181
2023-10-01,-0.5551713805164403,2.09301385019761,-0.9570832269514458,-0.5960530382009556,0.6140511965871472,0.4923967633920527,-0.6717236291465045,-0.08241855992368018,0.9254458606392861,-0.46423291326798627,-0.7907487383351063,-0.2816551386644225,-0.5806985760776926,-0.1241253083870464,-0.8562510419943953,1.1174467415318603,-0.3017294624194006,-0.4100762978740799,0.32214674562283835,-0.9285133856790021,3.025985667260652,0.13681984381422804,-0.25357132002998223,-0.29488391230979416,-0.6083752505560985,1.2867454784205015,-0.5336862569423761,-0.440766601436392,-0.6136661476049773,-0.2255518771385772,0.3041645044467108,0.3094752011859155,-0.20412414523193143,-0.7288340044663453,-0.7401272005012833,0.5309282460072006,-1.0908777929613331,-1.21111351717718,0.2231251046211178,-0.5411443484311508,-0.5139826775490888,-0.20412414523193143,-1.4061864780626603,-0.4652649743856874,-0.3043583629332011,-1.1932466634143588,-0.43215448635356296,-0.44597881259304595,-0.4278020321344807,0.7498140691685982,-0.2924112549430477,-0.2141822820536544,-0.5630938669510837,1.9127830641638124,-0.5043452616628404,-0.28105498790267147,-0.5190433808231502,-0.45410204021632783,-0.2948839123097942,-0.558320392784158,-0.6689265981418127,-0.7046724333777244,-0.5555097117428884,-0.6787250481782586,-0.20412414523193137,1.2705357487533755,-1.7651721726935492,-0.2932344491645879,-0.027985034982242973,0.17250696714528344,-0.6098146922780404,1.6288712165709276,-1.0108814890967588,-0.4065426359085766,-0.5271252783684519,-0.11801223552753907,-0.81602173800347,3.3911649915626327,-1.043629498482342,-0.8512673292881556
2023-11-01,0.23387939507146638,-0.7450890644025459,2.1065892314634316,0.28942224373947534,3.548469682039443e-05,-0.6907392865848452,0.08396545364331306,-0.37677055965110934,-0.012506025143773969,0.011688961784435441,1.9029375814532996,1.5258563109246503,-0.5806985760776926,-1.1059074086235712,1.2044949573192725,1.4909249305465195,-0.3017294624194006,-0.4100762978740799,0.05790985312187214,-0.9285133856790021,-0.4671647648616025,0.3233964678280959,-0.25357132002998223,-0.29488391230979416,-0.6083752505560985,1.0285874876988064,-1.565691461051267,0.4033198567461136,-0.6136661476049773,4.406394018008098,1.1900805368157716,0.24307482986327722,-0.20412414523193143,-0.7288340044663453,-0.10223539297466702,1.492946293608954,1.343763199093904,-1.21111351717718,0.8326545634795657,-0.5411443484311508,-0.5139826775490888,-0.20412414523193143,0.009961871146158532,-0.4652649743856874,-0.3043583629332011,-1.1932466634143588,0.5303512226428203,-0.44597881259304595,-0.4278020321344807,1.4444991213610667,-0.2924112549430477,0.03295112031594682,-0.5630938669510837,1.8573541348585256,0.91317465545268,-0.28105498790267147,-0.5190433808231502,-0.45410204021632783,-0.2948839123097942,-0.032588308649555704,-0.6689265981418127,-0.1368466092449441,1.7032930982043584,-0.8292953534735783,-0.20412414523193137,-0.3693088879990174,-1.7651721726935492,-0.6000751900736336,-0.4602010633907107,0.28683010836728196,0.7545029009787444,-0.5100505829666541,-1.0108814890967588,-0.4065426359085766,-0.5271252783684519,-0.5441894352874791,0.8062258689777108,3.3911649915626327,-0.1477298418823405,-0.8512673292881556
2023-12-01,0.43960221527175525,0.765762540197606,0.24367263498271033,-0.11978472886611381,2.5572650600341205,0.7901929120256936,2.518963609299392,-0.37677055965110934,-0.7799212044208231,-0.28481669050444475,0.5988747628919904,0.17193752612321453,-0.5806985760776926,-1.2149943086498516,-0.13451511596748858,-0.5507558360669508,-0.3017294624194006,-0.4100762978740799,-0.5711317043990847,-0.9285133856790021,0.6972187125124824,0.11812057373353721,-0.25357132002998223,3.3911649915626327,-0.6083752505560985,1.2351138802761623,-0.0796039671344642,3.395990026665906,1.982304908552144,-0.32996905241239766,1.1457847351973187,0.40309209811972074,-0.20412414523193143,1.4944635840221756,-0.011653701067165706,1.3671439335379554,-0.05143514900632166,-0.6006836967934135,0.3222961355479265,1.4172709750501506,0.8756103730324208,-0.20412414523193143,1.816771833929824,0.31126990780969815,3.610131846869368,-1.1932466634143588,-0.13599888358544499,0.8973308638920322,-0.4278020321344807,-1.1474350229536903,-0.2924112549430477,-0.2141822820536544,-0.5630938669510837,2.0239873535825437,-0.5043452616628404,-0.28105498790267147,-0.5190433808231502,-0.45410204021632783,-0.2948839123097942,0.03910243009607187,-0.112294169746823,0.06378986698019054,-0.5555097117428884,0.38279560415374503,-0.20412414523193137,0.7341379703764245,-0.2740182588528601,-0.29721939385171836,1.5888230712864697,-0.2925803573714833,-0.18884987805558234,-0.5100505829666541,-1.0108814890967588,-0.4065426359085766,-0.5271252783684519,0.42992987844952674,0.7977230917663798,-0.29488391230979416,-1.043629498482342,-0.01616769212078843
